date,symbol,close,high,low,volume
2026-08-12,SIL.N0000,501.0,514.75,501.25,13
2026-08-12,SING.N0000,43.1,43.0,43.0,1
2026-08-12,SINH.N0000,21.8,21.8,21.0,28032
2026-08-12,SINS.N0000,78.2,78.4,77.5,95455
2026-08-12,SIRA.N0000,32.2,32.4,31.9,4336660
2026-08-12,SLTL.N0000,86.5,87.5,86.0,2404
2026-08-12,SMOT.N0000,1527.0,1600.0,1507.0,2017
2026-08-12,SOY.N0000,2250.5,2335.0,2250.0,2105
2026-08-12,SPEN.N0000,142.0,142.5,141.75,1430
2026-08-12,STAF.N0000,43.1,43.8,42.2,1206
2026-08-12,SUN.N0000,29.9,30.2,29.8,166675
2026-08-12,TAFL.N0000,593.75,605.0,590.0,234
2026-08-12,TAJ.N0000,32.4,32.5,32.4,120
2026-08-12,TANG.N0000,103.25,105.5,101.0,10939
2026-08-12,TAP.N0000,31.5,31.8,31.0,30495
2026-08-12,TESS.N0000,2.0,2.0,1.8,7042
2026-08-12,TESS.X0000,1.5,1.5,1.4,4950
2026-08-12,TILE.N0000,43.7,44.0,43.0,14334
2026-08-12,TJL.N0000,29.6,30.0,29.3,137674
2026-08-12,TKYO.N0000,81.0,83.0,80.9,99745
2026-08-12,TKYO.X0000,61.9,62.5,61.7,197159
2026-08-12,TPL.N0000,147.5,150.0,146.5,5858
2026-08-12,TRAN.N0000,47.5,48.3,48.3,5
2026-08-12,TSML.N0000,36.3,36.9,36.2,2830
2026-08-12,TYRE.N0000,90.0,90.5,90.0,37828
2026-08-12,UAL.N0000,72.6,72.8,71.1,777
2026-08-12,UBC.N0000,12.5,12.8,12.4,25051
2026-08-12,UBF.N0000,2.4,2.4,2.3,15958
2026-08-12,UCAR.N0000,2426.25,2450.0,2450.0,12
2026-08-12,UML.N0000,27.4,28.5,27.0,244231
2026-08-12,VFIN.N0000,96.4,96.9,95.5,7176
2026-08-12,VLL.N0000,21.4,21.6,21.4,23660
2026-08-12,VLL.X0000,18.5,18.5,18.5,694
2026-08-12,VONE.N0000,90.9,91.9,90.5,18586
2026-08-12,VPEL.N0000,15.5,15.5,15.2,13684
2026-08-12,WAPO.N0000,20.3,20.7,20.3,31374
2026-08-12,WATA.N0000,44.5,44.8,44.2,5116
2026-08-12,WIND.N0000,40.5,41.0,40.5,31437
2026-08-12,WLTH.N0000,12.1,12.3,12.1,77376
2026-08-12,YORK.N0000,13.3,13.7,13.2,16359
2026-08-13,AAF.N0000,50.4,51.0,50.0,44478
2026-08-13,AAIC.N0000,84.5,85.0,83.6,119668
2026-08-13,ABAN.N0000,1094.25,1099.0,1061.0,11
2026-08-13,ABL.N0000,26.3,26.5,26.2,400432
2026-08-13,ACL.N0000,96.2,97.0,96.0,46559
2026-08-13,ACME.N0000,4.6,4.6,4.4,317376
2026-08-13,AEL.N0000,76.8,76.8,76.0,65861
2026-08-13,AFS.N0000,29.0,29.4,28.5,31195
2026-08-13,AFSL.N0000,93.0,96.4,92.3,42
2026-08-13,AGAL.N0000,50.3,50.3,48.5,13200
2026-08-13,AGPL.N0000,16.4,16.9,15.2,174241
2026-08-13,AGST.N0000,13.2,13.5,12.6,6638862
2026-08-13,AGST.X0000,12.8,13.5,12.2,20239
2026-08-13,AHPL.N0000,47.0,47.3,47.3,2
2026-08-13,AHUN.N0000,88.0,88.5,87.9,20400
2026-08-13,AINS.N0000,24.9,27.8,23.1,1327
2026-08-13,ALLI.N0000,307.0,309.25,307.0,3056
2026-08-13,ALUM.N0000,16.1,16.3,16.0,119761
2026-08-13,AMSL.N0000,15.6,15.6,15.3,232412
2026-08-13,APLA.N0000,142.5,144.75,142.0,2429
2026-08-13,ASCO.N0000,58.0,58.8,57.5,372555
2026-08-13,ASHO.N0000,2805.25,2890.0,2850.0,76
2026-08-13,ASIR.N0000,34.1,35.0,34.0,160603
2026-08-13,ASIY.N0000,14.0,14.4,13.3,852461
2026-08-13,ASPH.N0000,0.6,0.7,0.6,2958956
2026-08-13,ATL.N0000,20.2,20.3,20.0,42236
2026-08-13,ATLL.N0000,22.9,23.3,22.9,1612
2026-08-13,AUTO.N0000,277.5,283.0,271.25,131
2026-08-13,BALA.N0000,60.2,62.2,60.0,1190
2026-08-13,BERU.N0000,3.0,3.0,2.9,205287
2026-08-13,BFL.N0000,90.9,91.0,90.1,97013
2026-08-13,BFN.N0000,30.9,31.0,30.2,2837
2026-08-13,BIL.N0000,5.2,5.2,5.1,432376
2026-08-13,BOGA.N0000,138.25,140.75,138.0,11845
2026-08-13,BOPL.N0000,74.6,75.5,74.5,26242
2026-08-13,BPPL.N0000,19.0,19.8,18.6,15687
2026-08-13,BRWN.N0000,138.25,138.75,136.5,14425
2026-08-13,BUKI.N0000,858.25,877.0,877.0,1
2026-08-13,CABO.N0000,187.0,199.5,180.5,12495
2026-08-13,CALC.U0000,12.8,12.8,12.7,201
2026-08-13,CALF.N0000,136.0,140.0,128.0,4760
2026-08-13,CALH.N0000,13.6,13.7,13.5,41505
2026-08-13,CALT.N0000,50.0,50.9,49.9,96300
2026-08-13,CALU.U0000,9.4,9.4,9.4,1
2026-08-13,CARE.N0000,39.0,41.0,39.0,7785
2026-08-13,CARG.N0000,688.75,690.0,670.0,42551
2026-08-13,CARS.N0000,737.0,736.0,736.0,1
2026-08-13,CBNK.N0000,7.6,7.6,7.4,47946
2026-08-13,CCS.N0000,126.75,129.0,126.0,16275
2026-08-13,CDB.N0000,40.0,40.0,39.9,15820
2026-08-13,CDB.X0000,30.0,30.0,29.8,93891
2026-08-13,CERA.N0000,169.25,173.0,171.0,56
2026-08-13,CFI.N0000,365.0,365.0,365.0,1404
2026-08-13,CFIN.N0000,232.0,234.0,229.75,130586
2026-08-13,CFLB.N0000,58.0,58.0,58.0,576
2026-08-13,CFVF.N0000,48.1,48.5,47.9,15854
2026-08-13,CHL.N0000,64.5,65.0,64.4,39165
2026-08-13,CHL.X0000,49.8,50.0,50.0,1
2026-08-13,CHMX.N0000,157.5,159.75,157.0,490
2026-08-13,CHOT.N0000,31.5,32.0,30.9,5221
2026-08-13,CIC.N0000,29.8,30.1,29.7,279985
2026-08-13,CIC.X0000,24.8,24.8,24.3,784571
2026-08-13,CIND.N0000,218.75,225.0,214.75,10912
2026-08-13,CINS.N0000,2850.0,2850.0,2850.0,400
2026-08-13,CINS.X0000,1598.0,1599.0,1507.0,1112
2026-08-13,CINV.N0000,106.0,107.0,106.0,1060
2026-08-13,CIT.N0000,367.25,389.75,369.25,28
2026-08-13,CITH.N0000,5.0,5.1,4.9,154674
2026-08-13,CITW.N0000,1.7,1.7,1.6,40241
2026-08-13,CLND.N0000,51.0,52.5,50.8,41590
2026-08-13,COCO.N0000,27.5,28.3,27.5,687655
2026-08-13,COCO.X0000,24.3,24.9,23.9,41149
2026-08-13,COCR.N0000,108.25,109.0,108.0,323054
2026-08-13,COLO.N0000,38.5,39.3,38.4,241
2026-08-13,COMB.N0000,203.0,204.5,202.5,109570
2026-08-13,COMB.X0000,185.0,185.5,184.75,18585
2026-08-13,COMD.N0000,295.0,306.5,294.5,43
2026-08-13,CONN.N0000,27.2,27.3,27.2,6868
2026-08-13,COOP.N0000,3.7,3.7,3.5,388765
2026-08-13,CPRT.N0000,32.0,32.0,31.9,240
2026-08-13,CRL.N0000,5.6,5.7,5.4,250479
2026-08-13,CSD.N0000,26.5,26.7,26.5,1099
2026-08-13,CSLK.N0000,12.4,12.5,12.0,236497
2026-08-13,CTBL.N0000,11.3,11.5,10.5,286338
2026-08-13,CTC.N0000,1799.25,1800.0,1799.0,1335
2026-08-13,CTEA.N0000,1460.0,1490.0,1480.0,31
2026-08-13,CTHR.N0000,501.25,503.25,501.0,156
2026-08-13,CTLD.N0000,40.4,40.5,38.1,1660
2026-08-13,CWL.N0000,18.4,18.4,17.4,102
2026-08-13,CWM.N0000,38.4,39.7,38.0,29462
2026-08-13,DFCC.N0000,129.0,129.0,127.0,58761
2026-08-13,DIAL.N0000,46.2,47.0,45.6,1942984
2026-08-13,DIMO.N0000,1456.75,1500.0,1455.0,451
2026-08-13,DIPD.N0000,59.4,59.9,59.0,578346
2026-08-13,DIST.N0000,55.0,55.9,54.9,328722
2026-08-13,DOCK.N0000,128.25,129.25,126.75,61440
2026-08-13,DPL.N0000,14.0,14.2,13.5,67692
2026-08-13,EAST.N0000,60.9,60.9,60.9,113
2026-08-13,EBCR.N0000,38.9,40.0,38.7,65843
2026-08-13,ECL.N0000,15.2,15.3,15.2,500
2026-08-13,EDEN.N0000,10.2,10.2,10.1,5348
2026-08-13,ELPL.N0000,180.0,180.0,178.75,2027
2026-08-13,EMER.N0000,11.9,11.9,11.3,3101
2026-08-13,EML.N0000,8.7,9.0,8.2,110582
2026-08-13,ETWO.N0000,62.4,62.5,62.4,55
2026-08-13,EXT.N0000,14.9,15.0,14.3,49426
2026-08-13,FCT.N0000,29.7,29.9,29.5,17320
2026-08-13,GHLL.N0000,16.4,16.5,16.1,13077
2026-08-13,GLAS.N0000,56.2,56.2,56.0,4002
2026-08-13,GRAN.N0000,485.0,488.0,483.0,59647
2026-08-13,GREG.N0000,37.1,37.8,37.0,6041
2026-08-13,GUAR.N0000,225.0,230.0,225.5,43
2026-08-13,HAPU.N0000,54.0,54.0,54.0,100
